copy_index,weapon,role,type,damage_type,is_tiered,is_adept,is_craftable,is_obtainable,col2_perks,col3_perks,combos_solved,sample_combos,hash
549,Last Man Standing,preferred,Shotgun,Solar,1,0,0,1,"Compulsive Reloader, Hip-Fire Grip, Opening Shot","Discord, One for All, Swashbuckler",6,Compulsive Reloader+Discord | Compulsive Reloader+Swashbuckler | Discord+Hip-Fire Grip | Hip-Fire Grip+Swashbuckler | One for All+Opening Shot | Opening Shot+Swashbuckler,4287947559
550,The Forward Path,preferred,Auto Rifle,Kinetic,1,0,0,1,"Feeding Frenzy, Fourth Time's the Charm, Grave Robber","Iron Gaze, Iron Grip, Tap the Trigger",6,Feeding Frenzy+Tap the Trigger | Fourth Time's the Charm+Iron Gaze | Fourth Time's the Charm+Iron Grip | Grave Robber+Iron Gaze | Grave Robber+Iron Grip | Grave Robber+Tap the Trigger,1690783811
551,Hammerhead,preferred,Machine Gun,Void,1,0,0,1,"Destabilizing Rounds, Fourth Time's the Charm, Rampage","Desperate Measures, High-Impact Reserves, Onslaught",7,Desperate Measures+Destabilizing Rounds | Desperate Measures+Fourth Time's the Charm | Desperate Measures+Rampage | Destabilizing Rounds+Onslaught | Fourth Time's the Charm+High-Impact Reserves | Fourth Time's the Charm+Onslaught | High-Impact Reserves+Rampage,1896309757
552,Word of Crota (Adept),preferred,Hand Cannon,Void,0,1,1,0,"Collective Demolition, Dragonfly, Enlightened Action","Focused Fury, Magnificent Howl, Master of Arms",6,Collective Demolition+Focused Fury | Dragonfly+Focused Fury | Dragonfly+Magnificent Howl | Dragonfly+Master of Arms | Enlightened Action+Magnificent Howl | Enlightened Action+Master of Arms,3926103986
553,Multimach CCX,preferred,Submachine Gun,Kinetic,1,0,0,1,"Iron Gaze, Rangefinder, Under-Over","Kinetic Tremors, Tap the Trigger, Target Lock",6,Iron Gaze+Kinetic Tremors | Iron Gaze+Tap the Trigger | Iron Gaze+Target Lock | Kinetic Tremors+Rangefinder | Rangefinder+Tap the Trigger | Rangefinder+Target Lock,3211624072
554,Malediction,preferred,Hand Cannon,Kinetic,1,0,0,1,"Enlightened Action, Moving Target, Sleight of Hand","All-Star, Redirection, Tap the Trigger",6,All-Star+Enlightened Action | All-Star+Moving Target | Enlightened Action+Redirection | Moving Target+Redirection | Redirection+Sleight of Hand | Sleight of Hand+Tap the Trigger,979721268
555,Sublimation,preferred,Scout Rifle,Arc,1,0,0,1,"Eddy Current, Shoot to Loot, Sympathetic Arsenal","Adagio, Explosive Payload, Redirection",8,Adagio+Eddy Current | Adagio+Shoot to Loot | Adagio+Sympathetic Arsenal | Eddy Current+Explosive Payload | Eddy Current+Redirection | Explosive Payload+Sympathetic Arsenal | Redirection+Shoot to Loot | Redirection+Sympathetic Arsenal,1674692344
556,Shoreline Dissident,preferred,Sniper Rifle,Void,1,0,0,1,"Ambitious Assassin, Explosive Payload, Triple Tap","Closing Time, Destabilizing Rounds, High Ground",7,Ambitious Assassin+Closing Time | Ambitious Assassin+High Ground | Closing Time+Triple Tap | Destabilizing Rounds+Explosive Payload | Destabilizing Rounds+Triple Tap | Explosive Payload+High Ground | High Ground+Triple Tap,1193318082
557,Jorum's Claw,preferred,Pulse Rifle,Solar,1,0,0,1,"Gutshot Straight, Iron Grip, Outlaw","Frenzy, Iron Reach, Kill Clip",6,Frenzy+Outlaw | Gutshot Straight+Iron Reach | Gutshot Straight+Kill Clip | Iron Grip+Iron Reach | Iron Grip+Kill Clip | Iron Reach+Outlaw,62937067
558,Ill Omen,preferred,Sword,Stasis,1,0,1,1,"Empty Traits Socket, Relentless Strikes, Valiant Charge","En Garde, Surrounded, Whirlwind Blade",6,Empty Traits Socket+En Garde | Empty Traits Socket+Surrounded | Empty Traits Socket+Whirlwind Blade | Relentless Strikes+Surrounded | Surrounded+Valiant Charge | Valiant Charge+Whirlwind Blade,3794274730
559,Fortissimo-11,preferred,Shotgun,Kinetic,1,0,0,1,"Pulse Monitor, Surplus, Unrelenting","Adagio, Elemental Capacitor, Focused Fury",6,Adagio+Pulse Monitor | Adagio+Unrelenting | Elemental Capacitor+Surplus | Elemental Capacitor+Unrelenting | Focused Fury+Pulse Monitor | Focused Fury+Unrelenting,963732595
560,Occluded Finality,preferred,Sniper Rifle,Arc,1,0,0,1,"Mulligan, No Distractions, Snapshot Sights","Elemental Capacitor, Eye of the Storm, Iron Reach",6,Elemental Capacitor+Snapshot Sights | Eye of the Storm+Mulligan | Eye of the Storm+No Distractions | Iron Reach+Mulligan | Iron Reach+No Distractions | Iron Reach+Snapshot Sights,852551895
561,BxR-55 Battler,preferred,Pulse Rifle,Solar,1,0,1,1,"Heating Up, Killing Wind, Outlaw","Blunt Execution Rounds, Gutshot Straight, Incandescent",6,Blunt Execution Rounds+Heating Up | Blunt Execution Rounds+Killing Wind | Blunt Execution Rounds+Outlaw | Gutshot Straight+Outlaw | Heating Up+Incandescent | Incandescent+Killing Wind,2708806099
562,Felwinter's Lie,preferred,Shotgun,Solar,1,0,0,1,"Cascade Point, Heal Clip, Slickdraw","Iron Reach, One-Two Punch, Trench Barrel",6,Cascade Point+Trench Barrel | Heal Clip+Iron Reach | Heal Clip+One-Two Punch | Heal Clip+Trench Barrel | One-Two Punch+Slickdraw | Slickdraw+Trench Barrel,218787950
563,Compass Rose,preferred,Shotgun,Solar,1,0,0,1,"Dual Loader, Grave Robber, To the Pain","Barrel Constrictor, Incandescent, Vorpal Weapon",7,Barrel Constrictor+Grave Robber | Barrel Constrictor+To the Pain | Dual Loader+Incandescent | Dual Loader+Vorpal Weapon | Grave Robber+Incandescent | Incandescent+To the Pain | To the Pain+Vorpal Weapon,4169225313
564,Deliverance (Adept),preferred,Fusion Rifle,Stasis,0,1,1,0,"Compulsive Reloader, Heating Up, Sleight of Hand","Chain Reaction, Chill Clip, Controlled Burst",6,Chain Reaction+Heating Up | Chain Reaction+Sleight of Hand | Chill Clip+Heating Up | Chill Clip+Sleight of Hand | Controlled Burst+Heating Up | Controlled Burst+Sleight of Hand,2943293195
565,Crowning Duologue,preferred,Rocket Launcher,Strand,1,0,0,1,"Air Trigger, Demolitionist, Grave Robber","Bipod, Envious Assassin, Reverberation",6,Air Trigger+Envious Assassin | Air Trigger+Reverberation | Bipod+Demolitionist | Bipod+Grave Robber | Demolitionist+Reverberation | Grave Robber+Reverberation,4106757302
566,Burden of Guilt,preferred,Fusion Rifle,Stasis,1,0,0,1,"Ambitious Assassin, Envious Arsenal, Lone Wolf","Aggregate Charge, Controlled Burst, Kickstart",6,Aggregate Charge+Lone Wolf | Ambitious Assassin+Controlled Burst | Ambitious Assassin+Kickstart | Controlled Burst+Lone Wolf | Envious Arsenal+Kickstart | Kickstart+Lone Wolf,976459525
567,Monody-44,preferred,Fusion Rifle,Void,1,0,0,1,"Attrition Orbs, Cornered, Subsistence","Closing Time, Controlled Burst, Successful Warm-Up",6,Attrition Orbs+Closing Time | Attrition Orbs+Controlled Burst | Attrition Orbs+Successful Warm-Up | Closing Time+Subsistence | Cornered+Successful Warm-Up | Subsistence+Successful Warm-Up,3201200906
568,Ascendancy,preferred,Rocket Launcher,Solar,1,0,0,1,"Attrition Orbs, Field Prep, Reconstruction","Bipod, Cluster Bomb, Lasting Impression",6,Attrition Orbs+Bipod | Attrition Orbs+Cluster Bomb | Attrition Orbs+Lasting Impression | Cluster Bomb+Field Prep | Field Prep+Lasting Impression | Lasting Impression+Reconstruction,1713388226
569,Watchful Eye,preferred,Machine Gun,Arc,1,0,0,1,"Eddy Current, Mulligan, Wellspring","Jolting Feedback, Killing Tally, Sword Logic",6,Eddy Current+Killing Tally | Eddy Current+Sword Logic | Jolting Feedback+Mulligan | Jolting Feedback+Wellspring | Killing Tally+Wellspring | Sword Logic+Wellspring,3058845782
570,The Messenger,preferred,Pulse Rifle,Kinetic,1,0,0,1,"Outlaw, Perpetual Motion, Under-Over","Encore, Harmony, Keep Away",6,Encore+Perpetual Motion | Harmony+Outlaw | Harmony+Under-Over | Keep Away+Outlaw | Keep Away+Perpetual Motion | Keep Away+Under-Over,3796795102
571,The Heron,preferred,Glaive,Void,1,0,0,1,"Disruption Break, Envious Assassin, Replenishing Aegis","Destabilizing Rounds, Unrelenting, Unstoppable Force",6,Destabilizing Rounds+Disruption Break | Destabilizing Rounds+Envious Assassin | Disruption Break+Unstoppable Force | Envious Assassin+Unrelenting | Envious Assassin+Unstoppable Force | Replenishing Aegis+Unrelenting,2246386812
572,Tatara Gaze,preferred,Sniper Rifle,Arc,1,0,0,1,"Discord, Impromptu Ammunition, Light Touch","Closing Time, Mega Kill Clip, Voltshot",6,Closing Time+Impromptu Ammunition | Closing Time+Light Touch | Discord+Mega Kill Clip | Discord+Voltshot | Impromptu Ammunition+Mega Kill Clip | Light Touch+Mega Kill Clip,3595694326
573,Sixth Sense,preferred,Hand Cannon,Strand,1,0,0,1,"Built to Blast, Lucky Shot, Rapid Hit","Desperate Measures, Eye of the Storm, Tear",6,Built to Blast+Desperate Measures | Built to Blast+Eye of the Storm | Built to Blast+Tear | Desperate Measures+Rapid Hit | Eye of the Storm+Rapid Hit | Lucky Shot+Tear,4032097591
574,Aisha's Embrace,preferred,Scout Rifle,Void,1,0,0,1,"Demoralize, Keep Away, Vorpal Weapon","Adagio, Destabilizing Rounds, Precision Instrument",6,Adagio+Demoralize | Adagio+Keep Away | Adagio+Vorpal Weapon | Demoralize+Precision Instrument | Destabilizing Rounds+Vorpal Weapon | Precision Instrument+Vorpal Weapon,3709368142
575,Veles-X,preferred,Pulse Rifle,Void,1,0,0,1,"Lone Wolf, Repulsor Brace, Tunnel Vision","Destabilizing Rounds, Golden Tricorn, Golden Tricorn Enhanced",6,Destabilizing Rounds+Tunnel Vision | Golden Tricorn+Lone Wolf | Golden Tricorn+Repulsor Brace | Golden Tricorn Enhanced+Lone Wolf | Golden Tricorn Enhanced+Repulsor Brace | Golden Tricorn Enhanced+Tunnel Vision,438540299
576,Shadow Price,preferred,Auto Rifle,Arc,1,0,0,1,"Bottomless Grief, Fourth Time's the Charm, Overflow","Disruption Break, Dragonfly, Thresh",6,Bottomless Grief+Disruption Break | Bottomless Grief+Dragonfly | Disruption Break+Fourth Time's the Charm | Disruption Break+Overflow | Dragonfly+Fourth Time's the Charm | Dragonfly+Overflow,2633186522
577,Salvager's Salvo,preferred,Grenade Launcher,Arc,1,0,0,1,"Ambitious Assassin, Chain Reaction, Trickle Charge","Collective Action, Rolling Storm, Vorpal Weapon",6,Ambitious Assassin+Collective Action | Ambitious Assassin+Rolling Storm | Chain Reaction+Rolling Storm | Chain Reaction+Vorpal Weapon | Collective Action+Trickle Charge | Trickle Charge+Vorpal Weapon,2461640837
578,Roar of the Bear,preferred,Rocket Launcher,Solar,1,0,0,1,"Impulse Amplifier, Snapshot Sights, Tracking Module","Auto-Loading Holster, Chain Reaction, Incandescent",6,Auto-Loading Holster+Impulse Amplifier | Auto-Loading Holster+Snapshot Sights | Auto-Loading Holster+Tracking Module | Chain Reaction+Tracking Module | Impulse Amplifier+Incandescent | Incandescent+Tracking Module,4009352833
579,Rake Angle,preferred,Glaive,Stasis,1,0,0,1,"Lead from Gold, Overflow, Rimestealer","Close to Melee, Unstoppable Force, Vorpal Weapon",6,Close to Melee+Overflow | Close to Melee+Rimestealer | Lead from Gold+Unstoppable Force | Overflow+Vorpal Weapon | Rimestealer+Unstoppable Force | Rimestealer+Vorpal Weapon,2298039571
580,Perfect Pitch,preferred,Submachine Gun,Solar,1,0,0,1,"Discord, Heal Clip, Subsistence","Focused Fury, Onslaught, Rangefinder",6,Discord+Rangefinder | Focused Fury+Heal Clip | Focused Fury+Subsistence | Heal Clip+Onslaught | Heal Clip+Rangefinder | Onslaught+Subsistence,2191451996
581,Last Rite,preferred,Scout Rifle,Kinetic,1,0,0,1,"Bewildering Burst, Shoot to Loot, Stopping Power","Adhesive Ordnance, Focused Fury, Offhand Strike",6,Bewildering Burst+Focused Fury | Bewildering Burst+Offhand Strike | Focused Fury+Shoot to Loot | Focused Fury+Stopping Power | Offhand Strike+Shoot to Loot | Offhand Strike+Stopping Power,3708636616
582,Afterlight (Adept),preferred,Fusion Rifle,Void,0,1,0,1,"Ambitious Assassin, Lead from Gold, Pugilist","Cornered, Destabilizing Rounds, Swashbuckler",6,Ambitious Assassin+Cornered | Ambitious Assassin+Swashbuckler | Cornered+Pugilist | Destabilizing Rounds+Lead from Gold | Destabilizing Rounds+Pugilist | Lead from Gold+Swashbuckler,3953163559
583,Veiled Threat,preferred,Auto Rifle,Stasis,1,0,1,1,"Empty Traits Socket, Loose Change, To the Pain","Empty Traits Socket, Encore, Moving Target",6,Empty Traits Socket+Encore | Empty Traits Socket+Moving Target | Encore+Loose Change | Encore+To the Pain | Loose Change+Moving Target | Moving Target+To the Pain,3685470415
584,Rapacious Appetite,preferred,Submachine Gun,Stasis,1,0,1,1,"Fourth Time's the Charm, Invisible Hand, Well-Rounded","Frenzy, One for All, Target Lock",6,Fourth Time's the Charm+Frenzy | Frenzy+Invisible Hand | Invisible Hand+One for All | Invisible Hand+Target Lock | One for All+Well-Rounded | Target Lock+Well-Rounded,1081724548
585,Uzume RR4,preferred,Sniper Rifle,Solar,1,0,0,1,"Discord, Fourth Time's the Charm, Lead from Gold","Explosive Payload, Golden Tricorn Enhanced, Precision Instrument",6,Discord+Golden Tricorn Enhanced | Discord+Precision Instrument | Explosive Payload+Lead from Gold | Fourth Time's the Charm+Golden Tricorn Enhanced | Golden Tricorn Enhanced+Lead from Gold | Lead from Gold+Precision Instrument,2450917538
586,Last Foray,preferred,Sniper Rifle,Solar,1,0,0,1,"Envious Assassin, Keep Away, Rewind Rounds","Cascade Point, Snapshot Sights, Triple Tap",7,Cascade Point+Keep Away | Cascade Point+Rewind Rounds | Envious Assassin+Snapshot Sights | Envious Assassin+Triple Tap | Keep Away+Snapshot Sights | Keep Away+Triple Tap | Rewind Rounds+Snapshot Sights,4118936670
587,Solemn Lie,preferred,Hand Cannon,Arc,1,0,0,1,"Moving Target, Quickdraw, Trickle Charge","Elemental Capacitor, Eye of the Storm, Rolling Storm",6,Elemental Capacitor+Moving Target | Elemental Capacitor+Trickle Charge | Eye of the Storm+Quickdraw | Eye of the Storm+Trickle Charge | Moving Target+Rolling Storm | Quickdraw+Rolling Storm,1041028435
588,Crisis Inverted,preferred,Hand Cannon,Arc,1,0,0,1,"Compulsive Reloader, Rapid Hit, Tunnel Vision","Adaptive Munitions, Adrenaline Junkie, Opening Shot",7,Adaptive Munitions+Rapid Hit | Adaptive Munitions+Tunnel Vision | Adrenaline Junkie+Compulsive Reloader | Adrenaline Junkie+Rapid Hit | Adrenaline Junkie+Tunnel Vision | Compulsive Reloader+Opening Shot | Opening Shot+Tunnel Vision,2888266564
589,No Feelings,preferred,Scout Rifle,Arc,1,0,0,1,"Collective Demolition, Outlaw, Rolling Storm","Explosive Payload, Gear Shift, Kill Clip",6,Collective Demolition+Explosive Payload | Collective Demolition+Gear Shift | Collective Demolition+Kill Clip | Explosive Payload+Rolling Storm | Gear Shift+Outlaw | Kill Clip+Rolling Storm,2979764077
590,The Palindrome,preferred,Hand Cannon,Arc,1,0,0,1,"Collective Demolition, Light Touch, Supercharged Magazine","Magnificent Howl, Master of Arms, Opening Shot",7,Collective Demolition+Opening Shot | Light Touch+Magnificent Howl | Light Touch+Master of Arms | Light Touch+Opening Shot | Magnificent Howl+Supercharged Magazine | Master of Arms+Supercharged Magazine | Opening Shot+Supercharged Magazine,3303271523
591,Unwavering Duty,preferred,Machine Gun,Solar,1,0,0,1,"Fourth Time's the Charm, Incandescent, Rampage","Bait and Switch, Killing Tally, Target Lock",6,Bait and Switch+Rampage | Fourth Time's the Charm+Killing Tally | Incandescent+Killing Tally | Incandescent+Target Lock | Killing Tally+Rampage | Rampage+Target Lock,3489054606
592,The Summoner,preferred,Auto Rifle,Solar,1,0,0,1,"Elemental Capacitor, Perpetual Motion, Zen Moment","Golden Tricorn Enhanced, Onslaught, Rampage",6,Elemental Capacitor+Rampage | Golden Tricorn Enhanced+Perpetual Motion | Golden Tricorn Enhanced+Zen Moment | Onslaught+Perpetual Motion | Onslaught+Zen Moment | Perpetual Motion+Rampage,1820994983
593,The Other Half,preferred,Sword,Void,1,0,1,1,"Duelist's Trance, Flash Counter, Relentless Strikes","Frenzy, Repulsor Brace, Vorpal Weapon",6,Flash Counter+Frenzy | Flash Counter+Repulsor Brace | Flash Counter+Vorpal Weapon | Frenzy+Relentless Strikes | Relentless Strikes+Repulsor Brace | Relentless Strikes+Vorpal Weapon,3257091167
594,The Inquisitor,preferred,Shotgun,Arc,1,0,0,1,"Envious Assassin, Offhand Strike, Threat Detector","Bait and Switch, Precision Instrument, Rolling Storm",6,Bait and Switch+Offhand Strike | Bait and Switch+Threat Detector | Offhand Strike+Precision Instrument | Offhand Strike+Rolling Storm | Precision Instrument+Threat Detector | Rolling Storm+Threat Detector,51129316
595,The Immortal,preferred,Submachine Gun,Strand,1,0,0,1,"Hatchling, Keep Away, Rangefinder","Demolitionist, Elemental Honing, Kill Clip",6,Demolitionist+Hatchling | Demolitionist+Keep Away | Elemental Honing+Keep Away | Elemental Honing+Rangefinder | Hatchling+Kill Clip | Keep Away+Kill Clip,2872063099
596,Taraxippos,preferred,Scout Rifle,Strand,1,0,0,1,"Enlightened Action, Perfect Float, Zen Moment","Eye of the Storm, Hatchling, Precision Instrument",7,Enlightened Action+Eye of the Storm | Enlightened Action+Hatchling | Enlightened Action+Precision Instrument | Eye of the Storm+Perfect Float | Hatchling+Zen Moment | Perfect Float+Precision Instrument | Precision Instrument+Zen Moment,4148460558
597,Sole Survivor,preferred,Sniper Rifle,Arc,1,0,0,1,"Eddy Current, Lead from Gold, Snapshot Sights","Firing Line, Voltshot, Vorpal Weapon",6,Eddy Current+Firing Line | Eddy Current+Vorpal Weapon | Firing Line+Lead from Gold | Firing Line+Snapshot Sights | Lead from Gold+Voltshot | Snapshot Sights+Vorpal Weapon,1150492185
598,Reed's Regret,preferred,Linear Fusion Rifle,Stasis,1,0,0,1,"Clown Cartridge, Compulsive Reloader, Hip-Fire Grip","Focused Fury, Harmony, Headstone",6,Clown Cartridge+Focused Fury | Clown Cartridge+Harmony | Clown Cartridge+Headstone | Compulsive Reloader+Harmony | Compulsive Reloader+Headstone | Headstone+Hip-Fire Grip,3267997292
599,Point of the Stag,preferred,Combat Bow,Arc,1,0,0,1,"Archer's Tempo, Pugilist, Slickdraw","Dragonfly, Eye of the Storm, Golden Tricorn",6,Archer's Tempo+Eye of the Storm | Archer's Tempo+Golden Tricorn | Dragonfly+Pugilist | Dragonfly+Slickdraw | Eye of the Storm+Slickdraw | Golden Tricorn+Pugilist,888872889
600,Pardon Our Dust,preferred,Grenade Launcher,Kinetic,1,0,1,1,"Auto-Loading Holster, Pulse Monitor, Stats for All","Danger Zone, Demolitionist, Pugilist",6,Auto-Loading Holster+Danger Zone | Auto-Loading Holster+Pugilist | Danger Zone+Pulse Monitor | Danger Zone+Stats for All | Demolitionist+Stats for All | Pugilist+Pulse Monitor,3849810018
601,Motif-41,preferred,Grenade Launcher,Solar,1,0,0,1,"Heal Clip, Loose Change, Threat Detector","Attrition Orbs, Incandescent, Reverberation",6,Attrition Orbs+Heal Clip | Attrition Orbs+Loose Change | Attrition Orbs+Threat Detector | Heal Clip+Reverberation | Loose Change+Reverberation | Reverberation+Threat Detector,1685533876
602,Nasreddin,preferred,Sword,Arc,1,0,0,1,"Duelist's Trance, Energy Transfer, Wellspring","Eager Edge, En Garde, Rolling Storm",6,Duelist's Trance+En Garde | Eager Edge+Energy Transfer | Eager Edge+Wellspring | En Garde+Energy Transfer | En Garde+Wellspring | Rolling Storm+Wellspring,1979417829
603,Maahes HC4,preferred,Hand Cannon,Void,1,0,0,1,"Pulse Monitor, Rapid Hit, Unrelenting","Disruption Break, Dragonfly, Golden Tricorn",6,Disruption Break+Rapid Hit | Dragonfly+Pulse Monitor | Dragonfly+Unrelenting | Golden Tricorn+Pulse Monitor | Golden Tricorn+Rapid Hit | Golden Tricorn+Unrelenting,1246793994
