copy_index,weapon,role,type,damage_type,is_tiered,is_adept,is_vendor6,is_craftable,is_obtainable,col2_perks,col3_perks,combos_solved,best_pos,gfs,sample_combos,hash
193,Unending Tempest,preferred,Submachine Gun,Stasis,1,0,1,0,1,"Discord, Shot Swap, Under-Over","Collective Action, Headstone, Surrounded",9,,,Collective Action+Discord | Collective Action+Shot Swap | Collective Action+Under-Over | Discord+Headstone | Discord+Surrounded | Headstone+Shot Swap | Headstone+Under-Over | Shot Swap+Surrounded | Surrounded+Under-Over,2510526114
194,Monody-44,preferred,Fusion Rifle,Void,1,0,0,0,1,"Discord, Enlightened Action, Lone Wolf","Controlled Burst, Successful Warm-Up, Withering Gaze",9,,,Controlled Burst+Discord | Controlled Burst+Enlightened Action | Controlled Burst+Lone Wolf | Discord+Successful Warm-Up | Discord+Withering Gaze | Enlightened Action+Successful Warm-Up | Enlightened Action+Withering Gaze | Lone Wolf+Successful Warm-Up | Lone Wolf+Withering Gaze,3201200906
195,Parabellum,preferred,Submachine Gun,Solar,1,0,0,0,1,"Collective Demolition, Killing Wind, Rewind Rounds","Attrition Orbs, One for All, Perfect Float",9,,,Attrition Orbs+Collective Demolition | Attrition Orbs+Killing Wind | Attrition Orbs+Rewind Rounds | Collective Demolition+One for All | Collective Demolition+Perfect Float | Killing Wind+One for All | Killing Wind+Perfect Float | One for All+Rewind Rounds | Perfect Float+Rewind Rounds,3769072067
196,Joxer's Longsword,preferred,Pulse Rifle,Void,1,0,1,0,1,"Closing Time, Gutshot Straight, Strategist","Desperado, Swashbuckler, Zen Moment",9,,,Closing Time+Desperado | Closing Time+Swashbuckler | Closing Time+Zen Moment | Desperado+Gutshot Straight | Desperado+Strategist | Gutshot Straight+Swashbuckler | Gutshot Straight+Zen Moment | Strategist+Swashbuckler | Strategist+Zen Moment,157601190
197,Tomorrow's Answer,preferred,Rocket Launcher,Void,1,0,0,0,1,"Envious Assassin, Tracking Module, Withering Gaze","Cluster Bomb, Explosive Light, Vorpal Weapon",9,,,Cluster Bomb+Envious Assassin | Cluster Bomb+Tracking Module | Cluster Bomb+Withering Gaze | Envious Assassin+Explosive Light | Envious Assassin+Vorpal Weapon | Explosive Light+Tracking Module | Explosive Light+Withering Gaze | Tracking Module+Vorpal Weapon | Vorpal Weapon+Withering Gaze,3009199534
198,Thin Precipice,preferred,Sword,Strand,1,0,0,1,1,"Flash Counter, Steady Hands, Unrelenting","Adrenaline Junkie, Collective Action, Golden Tricorn",9,,,Adrenaline Junkie+Flash Counter | Adrenaline Junkie+Steady Hands | Adrenaline Junkie+Unrelenting | Collective Action+Flash Counter | Collective Action+Steady Hands | Collective Action+Unrelenting | Flash Counter+Golden Tricorn | Golden Tricorn+Steady Hands | Golden Tricorn+Unrelenting,4066778670
199,The Riposte,preferred,Auto Rifle,Void,1,0,1,0,1,"Dimensional Shift, Rewind Rounds, Zen Moment","Desperate Measures, Kill Clip, Target Lock",9,,,Desperate Measures+Dimensional Shift | Desperate Measures+Rewind Rounds | Desperate Measures+Zen Moment | Dimensional Shift+Kill Clip | Dimensional Shift+Target Lock | Kill Clip+Rewind Rounds | Kill Clip+Zen Moment | Rewind Rounds+Target Lock | Target Lock+Zen Moment,866434750
200,Forgiveness,preferred,Sidearm,Arc,1,0,0,0,1,"Offhand Strike, Tap the Trigger, Voltshot","Headseeker, Precision Instrument, Surrounded",9,,,Headseeker+Offhand Strike | Headseeker+Tap the Trigger | Headseeker+Voltshot | Offhand Strike+Precision Instrument | Offhand Strike+Surrounded | Precision Instrument+Tap the Trigger | Precision Instrument+Voltshot | Surrounded+Tap the Trigger | Surrounded+Voltshot,1552443158
201,Abyss Defiant (Adept),preferred,Auto Rifle,Solar,0,1,0,1,0,"Burning Ambition, Outlaw, Pugilist","Collective Action, Collective Pugilism, Swashbuckler",9,,,Burning Ambition+Collective Action | Burning Ambition+Collective Pugilism | Burning Ambition+Swashbuckler | Collective Action+Outlaw | Collective Action+Pugilist | Collective Pugilism+Outlaw | Collective Pugilism+Pugilist | Outlaw+Swashbuckler | Pugilist+Swashbuckler,3782662983
202,The Slammer,preferred,Sword,Stasis,1,0,1,0,1,"Attrition Orbs, Chain Reaction, Eager Edge","Bait and Switch, Demolitionist, Permeability",9,,,Attrition Orbs+Bait and Switch | Attrition Orbs+Demolitionist | Attrition Orbs+Permeability | Bait and Switch+Chain Reaction | Bait and Switch+Eager Edge | Chain Reaction+Demolitionist | Chain Reaction+Permeability | Demolitionist+Eager Edge | Eager Edge+Permeability,2889501828
203,Mirror Imago (Adept),preferred,Submachine Gun,Strand,0,1,0,0,1,"Grave Robber, Recycled Energy, To the Pain","Hatchling, Offhand Strike, Permeability",9,,,Grave Robber+Hatchling | Grave Robber+Offhand Strike | Grave Robber+Permeability | Hatchling+Recycled Energy | Hatchling+To the Pain | Offhand Strike+Recycled Energy | Offhand Strike+To the Pain | Permeability+Recycled Energy | Permeability+To the Pain,4116546788
204,The Ringing Nail,preferred,Auto Rifle,Solar,1,0,1,0,1,"Keep Away, Rewind Rounds, Zen Moment","Disruption Break, Rampage, Sword Logic",9,,,Disruption Break+Keep Away | Disruption Break+Rewind Rounds | Disruption Break+Zen Moment | Keep Away+Rampage | Keep Away+Sword Logic | Rampage+Rewind Rounds | Rampage+Zen Moment | Rewind Rounds+Sword Logic | Sword Logic+Zen Moment,4206550094
205,The Immortal,preferred,Submachine Gun,Strand,1,0,0,0,1,"Keep Away, Slice, Threat Detector","Master of Arms, Target Lock, Transcendent Moment",9,,,Keep Away+Master of Arms | Keep Away+Target Lock | Keep Away+Transcendent Moment | Master of Arms+Slice | Master of Arms+Threat Detector | Slice+Target Lock | Slice+Transcendent Moment | Target Lock+Threat Detector | Threat Detector+Transcendent Moment,2872063099
206,The Hothead,preferred,Rocket Launcher,Arc,1,0,1,0,1,"Envious Arsenal, Reconstruction, Tracking Module","Aggregate Charge, Bipod, Clown Cartridge",9,,,Aggregate Charge+Envious Arsenal | Aggregate Charge+Reconstruction | Aggregate Charge+Tracking Module | Bipod+Envious Arsenal | Bipod+Reconstruction | Bipod+Tracking Module | Clown Cartridge+Envious Arsenal | Clown Cartridge+Reconstruction | Clown Cartridge+Tracking Module,3960301269
207,Tatara Gaze,preferred,Sniper Rifle,Arc,1,0,1,0,1,"Discord, Impromptu Ammunition, Overflow","Box Breathing, Mega Kill Clip, Redirection",9,,,Box Breathing+Discord | Box Breathing+Impromptu Ammunition | Box Breathing+Overflow | Discord+Mega Kill Clip | Discord+Redirection | Impromptu Ammunition+Mega Kill Clip | Impromptu Ammunition+Redirection | Mega Kill Clip+Overflow | Overflow+Redirection,3595694326
208,Something Something,preferred,Sniper Rifle,Kinetic,1,0,1,0,1,"No Distractions, Snapshot Sights, Stopping Power","Adhesive Ordnance, Elemental Honing, Kinetic Tremors",9,,,Adhesive Ordnance+No Distractions | Adhesive Ordnance+Snapshot Sights | Adhesive Ordnance+Stopping Power | Elemental Honing+No Distractions | Elemental Honing+Snapshot Sights | Elemental Honing+Stopping Power | Kinetic Tremors+No Distractions | Kinetic Tremors+Snapshot Sights | Kinetic Tremors+Stopping Power,3421075982
209,Sole Survivor,preferred,Sniper Rifle,Arc,1,0,1,0,1,"Eddy Current, Outlaw, Snapshot Sights","Eye of the Storm, Firing Line, Voltshot",9,,,Eddy Current+Eye of the Storm | Eddy Current+Firing Line | Eddy Current+Voltshot | Eye of the Storm+Outlaw | Eye of the Storm+Snapshot Sights | Firing Line+Outlaw | Firing Line+Snapshot Sights | Outlaw+Voltshot | Snapshot Sights+Voltshot,1150492185
210,The Palindrome,preferred,Hand Cannon,Arc,1,0,1,0,1,"Light Touch, Lone Wolf, Supercharged Magazine","Magnificent Howl, Rolling Storm, Snapshot Sights",9,,,Light Touch+Magnificent Howl | Light Touch+Rolling Storm | Light Touch+Snapshot Sights | Lone Wolf+Magnificent Howl | Lone Wolf+Rolling Storm | Lone Wolf+Snapshot Sights | Magnificent Howl+Supercharged Magazine | Rolling Storm+Supercharged Magazine | Snapshot Sights+Supercharged Magazine,3303271523
211,Kindled Orchid,preferred,Hand Cannon,Void,1,0,1,0,1,"Kill Clip, Rangefinder, Shoot to Loot","Demoralize, Explosive Payload, Magnificent Howl",9,,,Demoralize+Kill Clip | Demoralize+Rangefinder | Demoralize+Shoot to Loot | Explosive Payload+Kill Clip | Explosive Payload+Rangefinder | Explosive Payload+Shoot to Loot | Kill Clip+Magnificent Howl | Magnificent Howl+Rangefinder | Magnificent Howl+Shoot to Loot,3961462214
212,BxR-55 Battler,preferred,Pulse Rifle,Solar,1,0,0,1,1,"Auto-Loading Holster, Outlaw, Pugilist","Blunt Execution Rounds, Gutshot Straight, Incandescent",9,,,Auto-Loading Holster+Blunt Execution Rounds | Auto-Loading Holster+Gutshot Straight | Auto-Loading Holster+Incandescent | Blunt Execution Rounds+Outlaw | Blunt Execution Rounds+Pugilist | Gutshot Straight+Outlaw | Gutshot Straight+Pugilist | Incandescent+Outlaw | Incandescent+Pugilist,2708806099
213,Salvager's Salvo,preferred,Grenade Launcher,Arc,1,0,1,0,1,"Chain Reaction, Demolitionist, Trickle Charge","Collective Action, Reaper's Tithe, Voltshot",9,,,Chain Reaction+Collective Action | Chain Reaction+Reaper's Tithe | Chain Reaction+Voltshot | Collective Action+Demolitionist | Collective Action+Trickle Charge | Demolitionist+Reaper's Tithe | Demolitionist+Voltshot | Reaper's Tithe+Trickle Charge | Trickle Charge+Voltshot,2461640837
214,Rufus's Fury (Adept),preferred,Auto Rifle,Strand,0,1,0,1,0,"Moving Target, Pugilist, Thresh","Chaos Reshaped, Harmony, Tap the Trigger",9,,,Chaos Reshaped+Moving Target | Chaos Reshaped+Pugilist | Chaos Reshaped+Thresh | Harmony+Moving Target | Harmony+Pugilist | Harmony+Thresh | Moving Target+Tap the Trigger | Pugilist+Tap the Trigger | Tap the Trigger+Thresh,342514437
215,Riiswalker,preferred,Shotgun,Kinetic,1,0,0,0,1,"Killing Wind, Shot Swap, Slickdraw","Fragile Focus, Harmony, Iron Reach",9,,,Fragile Focus+Killing Wind | Fragile Focus+Shot Swap | Fragile Focus+Slickdraw | Harmony+Killing Wind | Harmony+Shot Swap | Harmony+Slickdraw | Iron Reach+Killing Wind | Iron Reach+Shot Swap | Iron Reach+Slickdraw,1764868900
216,Retraced Path,preferred,Trace Rifle,Solar,1,0,0,1,1,"Adaptive Munitions, Shoot to Loot, Subsistence","Disruption Break, Focused Fury, Incandescent",9,,,Adaptive Munitions+Disruption Break | Adaptive Munitions+Focused Fury | Adaptive Munitions+Incandescent | Disruption Break+Shoot to Loot | Disruption Break+Subsistence | Focused Fury+Shoot to Loot | Focused Fury+Subsistence | Incandescent+Shoot to Loot | Incandescent+Subsistence,548958835
217,Nullify (Adept),preferred,Pulse Rifle,Solar,0,1,0,1,0,"Fourth Time's the Charm, Rapid Hit, Under-Over","Chaos Reshaped, Sword Logic, Vorpal Weapon",9,,,Chaos Reshaped+Fourth Time's the Charm | Chaos Reshaped+Rapid Hit | Chaos Reshaped+Under-Over | Fourth Time's the Charm+Sword Logic | Fourth Time's the Charm+Vorpal Weapon | Rapid Hit+Sword Logic | Rapid Hit+Vorpal Weapon | Sword Logic+Under-Over | Under-Over+Vorpal Weapon,892183998
218,Defiance of Yasmin (Harrowed),preferred,Sniper Rifle,Kinetic,0,1,0,1,0,"Firefly, Lead from Gold, Stopping Power","All-Star, Moving Target, Vorpal Weapon",9,,,All-Star+Firefly | All-Star+Lead from Gold | All-Star+Stopping Power | Firefly+Moving Target | Firefly+Vorpal Weapon | Lead from Gold+Moving Target | Lead from Gold+Vorpal Weapon | Moving Target+Stopping Power | Stopping Power+Vorpal Weapon,3503019618
219,Agape,preferred,Hand Cannon,Solar,1,0,0,0,1,"Encore, Rewind Rounds, Snapshot Sights","Burning Ambition, Master of Arms, Vorpal Weapon",9,,,Burning Ambition+Encore | Burning Ambition+Rewind Rounds | Burning Ambition+Snapshot Sights | Encore+Master of Arms | Encore+Vorpal Weapon | Master of Arms+Rewind Rounds | Master of Arms+Snapshot Sights | Rewind Rounds+Vorpal Weapon | Snapshot Sights+Vorpal Weapon,4124362340
220,Precipial,preferred,Shotgun,Void,1,0,0,0,1,"Lone Wolf, Moving Target, One-Two Punch","Destabilizing Rounds, Discord, Slideshot",9,,,Destabilizing Rounds+Lone Wolf | Destabilizing Rounds+Moving Target | Destabilizing Rounds+One-Two Punch | Discord+Lone Wolf | Discord+Moving Target | Discord+One-Two Punch | Lone Wolf+Slideshot | Moving Target+Slideshot | One-Two Punch+Slideshot,367772693
221,A Distant Pull,preferred,Sniper Rifle,Stasis,1,0,0,1,1,"Ambitious Assassin, Empty Traits Socket, Triple Tap","Explosive Payload, Headstone, Killing Wind",9,,,Ambitious Assassin+Explosive Payload | Ambitious Assassin+Headstone | Ambitious Assassin+Killing Wind | Empty Traits Socket+Explosive Payload | Empty Traits Socket+Headstone | Empty Traits Socket+Killing Wind | Explosive Payload+Triple Tap | Headstone+Triple Tap | Killing Wind+Triple Tap,1769847435
222,Pardon Our Dust,preferred,Grenade Launcher,Kinetic,1,0,0,1,1,"Ensemble, Killing Wind, Perpetual Motion","Danger Zone, Demolitionist, Turnabout",9,,,Danger Zone+Ensemble | Danger Zone+Killing Wind | Danger Zone+Perpetual Motion | Demolitionist+Ensemble | Demolitionist+Killing Wind | Demolitionist+Perpetual Motion | Ensemble+Turnabout | Killing Wind+Turnabout | Perpetual Motion+Turnabout,3849810018
223,Riptide,preferred,Fusion Rifle,Stasis,1,0,1,0,1,"Auto-Loading Holster, Stats for All, Well-Rounded","Snapshot Sights, Successful Warm-Up, Thresh",9,,,Auto-Loading Holster+Snapshot Sights | Auto-Loading Holster+Successful Warm-Up | Auto-Loading Holster+Thresh | Snapshot Sights+Stats for All | Snapshot Sights+Well-Rounded | Stats for All+Successful Warm-Up | Stats for All+Thresh | Successful Warm-Up+Well-Rounded | Thresh+Well-Rounded,2715240478
224,Dimensional Hypotrochoid,preferred,Grenade Launcher,Stasis,1,0,0,1,1,"Empty Traits Socket, Genesis, Shot Swap","Crystalline Corpsebloom, Disruption Break, Turnabout",9,,,Crystalline Corpsebloom+Empty Traits Socket | Crystalline Corpsebloom+Genesis | Crystalline Corpsebloom+Shot Swap | Disruption Break+Empty Traits Socket | Disruption Break+Genesis | Disruption Break+Shot Swap | Empty Traits Socket+Turnabout | Genesis+Turnabout | Shot Swap+Turnabout,1311684613
225,Xenoclast IV,preferred,Shotgun,Arc,1,0,1,0,1,"Dual Loader, Lead from Gold, Slideways","Killing Wind, Trench Barrel, Unrelenting",9,,,Dual Loader+Killing Wind | Dual Loader+Trench Barrel | Dual Loader+Unrelenting | Killing Wind+Lead from Gold | Killing Wind+Slideways | Lead from Gold+Trench Barrel | Lead from Gold+Unrelenting | Slideways+Trench Barrel | Slideways+Unrelenting,963732594
226,PLUG ONE.1,preferred,Fusion Rifle,Arc,1,0,1,0,1,"Reconstruction, Slideways, Well-Rounded","Closing Time, Desperate Measures, Reservoir Burst",9,,,Closing Time+Reconstruction | Closing Time+Slideways | Closing Time+Well-Rounded | Desperate Measures+Reconstruction | Desperate Measures+Slideways | Desperate Measures+Well-Rounded | Reconstruction+Reservoir Burst | Reservoir Burst+Slideways | Reservoir Burst+Well-Rounded,3293524502
227,Oxygen SR3,preferred,Scout Rifle,Solar,1,0,1,0,1,"Shoot to Loot, Stats for All, To the Pain","Binary Orbit, Box Breathing, Collective Pugilism",9,,,Binary Orbit+Shoot to Loot | Binary Orbit+Stats for All | Binary Orbit+To the Pain | Box Breathing+Shoot to Loot | Box Breathing+Stats for All | Box Breathing+To the Pain | Collective Pugilism+Shoot to Loot | Collective Pugilism+Stats for All | Collective Pugilism+To the Pain,4104613038
228,Null Composure,preferred,Fusion Rifle,Void,1,0,1,0,1,"Envious Arsenal, Feeding Frenzy, Heating Up","Closing Time, High-Impact Reserves, Master of Arms",9,,,Closing Time+Envious Arsenal | Closing Time+Feeding Frenzy | Closing Time+Heating Up | Envious Arsenal+High-Impact Reserves | Envious Arsenal+Master of Arms | Feeding Frenzy+High-Impact Reserves | Feeding Frenzy+Master of Arms | Heating Up+High-Impact Reserves | Heating Up+Master of Arms,3613444087
229,Triple Laureate,preferred,Hand Cannon,Stasis,1,0,0,0,1,"Ambitious Assassin, Rangefinder, Slideshot","Master of Arms, Pugilist, Trench Barrel",9,,,Ambitious Assassin+Master of Arms | Ambitious Assassin+Pugilist | Ambitious Assassin+Trench Barrel | Master of Arms+Rangefinder | Master of Arms+Slideshot | Pugilist+Rangefinder | Pugilist+Slideshot | Rangefinder+Trench Barrel | Slideshot+Trench Barrel,2908653246
230,Malediction,preferred,Hand Cannon,Kinetic,1,0,1,0,1,"Discord, Sleight of Hand, To the Pain","All-Star, Harmony, Kill Clip",9,,,All-Star+Discord | All-Star+Sleight of Hand | All-Star+To the Pain | Discord+Harmony | Discord+Kill Clip | Harmony+Sleight of Hand | Harmony+To the Pain | Kill Clip+Sleight of Hand | Kill Clip+To the Pain,979721268
231,The Messenger,preferred,Pulse Rifle,Kinetic,1,0,0,0,1,"Outlaw, Perpetual Motion, Under-Over","Desperado, Encore, Kinetic Tremors",9,,,Desperado+Outlaw | Desperado+Perpetual Motion | Desperado+Under-Over | Encore+Outlaw | Encore+Perpetual Motion | Encore+Under-Over | Kinetic Tremors+Outlaw | Kinetic Tremors+Perpetual Motion | Kinetic Tremors+Under-Over,3796795102
232,Bygones,preferred,Pulse Rifle,Kinetic,1,0,1,0,1,"Attrition Orbs, Rangefinder, Under Pressure","Eye of the Storm, High Ground, Osmosis",9,,,Attrition Orbs+Eye of the Storm | Attrition Orbs+High Ground | Attrition Orbs+Osmosis | Eye of the Storm+Rangefinder | Eye of the Storm+Under Pressure | High Ground+Rangefinder | High Ground+Under Pressure | Osmosis+Rangefinder | Osmosis+Under Pressure,2199554524
233,Qua Xaphan V,preferred,Machine Gun,Void,0,0,1,0,1,"Encore, Shot Swap, Slideways","Cascade Point, Destabilizing Rounds, Rampage",9,,,Cascade Point+Encore | Cascade Point+Shot Swap | Cascade Point+Slideways | Destabilizing Rounds+Encore | Destabilizing Rounds+Shot Swap | Destabilizing Rounds+Slideways | Encore+Rampage | Rampage+Shot Swap | Rampage+Slideways,1975125963
234,MIDA Macro-Tool,preferred,Shotgun,Arc,1,0,1,0,1,"Envious Assassin, Grave Robber, Threat Detector","Closing Time, Rolling Storm, Trench Barrel",9,,,Closing Time+Envious Assassin | Closing Time+Grave Robber | Closing Time+Threat Detector | Envious Assassin+Rolling Storm | Envious Assassin+Trench Barrel | Grave Robber+Rolling Storm | Grave Robber+Trench Barrel | Rolling Storm+Threat Detector | Threat Detector+Trench Barrel,2699423382
235,Locus Locutus,preferred,Sniper Rifle,Stasis,1,0,0,1,1,"Steady Hands, Surplus, Wellspring","Empty Traits Socket, High Ground, Under-Over",9,,,Empty Traits Socket+Steady Hands | Empty Traits Socket+Surplus | Empty Traits Socket+Wellspring | High Ground+Steady Hands | High Ground+Surplus | High Ground+Wellspring | Steady Hands+Under-Over | Surplus+Under-Over | Under-Over+Wellspring,4132072834
236,Palmyra-B,preferred,Rocket Launcher,Stasis,1,0,0,1,1,"Empty Traits Socket, Ensemble, Surplus","Adrenaline Junkie, Chain Reaction, Lasting Impression",9,,,Adrenaline Junkie+Empty Traits Socket | Adrenaline Junkie+Ensemble | Adrenaline Junkie+Surplus | Chain Reaction+Empty Traits Socket | Chain Reaction+Ensemble | Chain Reaction+Surplus | Empty Traits Socket+Lasting Impression | Ensemble+Lasting Impression | Lasting Impression+Surplus,3489657138
237,Last Thursday,preferred,Pulse Rifle,Strand,1,0,0,0,1,"Built to Blast, Moving Target, Strategist","Hatchling, Headseeker, Slice",9,,,Built to Blast+Hatchling | Built to Blast+Headseeker | Built to Blast+Slice | Hatchling+Moving Target | Hatchling+Strategist | Headseeker+Moving Target | Headseeker+Strategist | Moving Target+Slice | Slice+Strategist,3813721211
