copy_index,weapon,role,type,damage_type,is_tiered,is_adept,is_vendor6,is_craftable,is_obtainable,col2_perks,col3_perks,combos_solved,best_pos,gfs,sample_combos,hash
168,The Forward Path,preferred,Auto Rifle,Kinetic,1,0,0,0,1,"Dynamic Sway Reduction, Fourth Time's the Charm, Hip-Fire Grip","Iron Gaze, Swashbuckler, Tap the Trigger",9,,,Dynamic Sway Reduction+Iron Gaze | Dynamic Sway Reduction+Swashbuckler | Dynamic Sway Reduction+Tap the Trigger | Fourth Time's the Charm+Iron Gaze | Fourth Time's the Charm+Swashbuckler | Fourth Time's the Charm+Tap the Trigger | Hip-Fire Grip+Iron Gaze | Hip-Fire Grip+Swashbuckler | Hip-Fire Grip+Tap the Trigger,1690783811
169,Inbound Surveillance,preferred,Scout Rifle,Kinetic,1,0,0,0,1,"Keep Away, Lucky Shot, Shoot to Loot","Kinetic Tremors, Precision Instrument, Redirection",9,,,Keep Away+Kinetic Tremors | Keep Away+Precision Instrument | Keep Away+Redirection | Kinetic Tremors+Lucky Shot | Kinetic Tremors+Shoot to Loot | Lucky Shot+Precision Instrument | Lucky Shot+Redirection | Precision Instrument+Shoot to Loot | Redirection+Shoot to Loot,2776506837
170,Imperial Decree,preferred,Shotgun,Kinetic,1,0,0,1,1,"Feeding Frenzy, Full Auto Trigger System, Pulse Monitor","Auto-Loading Holster, Rampage, Trench Barrel",9,,,Auto-Loading Holster+Feeding Frenzy | Auto-Loading Holster+Full Auto Trigger System | Auto-Loading Holster+Pulse Monitor | Feeding Frenzy+Rampage | Feeding Frenzy+Trench Barrel | Full Auto Trigger System+Rampage | Full Auto Trigger System+Trench Barrel | Pulse Monitor+Rampage | Pulse Monitor+Trench Barrel,2919334548
171,Hullabaloo,preferred,Grenade Launcher,Arc,1,0,0,0,1,"Envious Arsenal, Envious Assassin, Impulse Amplifier","Golden Tricorn Enhanced, One for All, Strategist",9,,,Envious Arsenal+Golden Tricorn Enhanced | Envious Arsenal+One for All | Envious Arsenal+Strategist | Envious Assassin+Golden Tricorn Enhanced | Envious Assassin+One for All | Envious Assassin+Strategist | Golden Tricorn Enhanced+Impulse Amplifier | Impulse Amplifier+One for All | Impulse Amplifier+Strategist,2666273249
172,Returned Memory,preferred,Sidearm,Solar,1,0,1,0,1,"Beacon Rounds, Blast Distributor, Impromptu Ammunition","Adagio, Burning Ambition, Desperate Measures",9,,,Adagio+Beacon Rounds | Adagio+Blast Distributor | Adagio+Impromptu Ammunition | Beacon Rounds+Burning Ambition | Beacon Rounds+Desperate Measures | Blast Distributor+Burning Ambition | Blast Distributor+Desperate Measures | Burning Ambition+Impromptu Ammunition | Desperate Measures+Impromptu Ammunition,4049127142
173,Horror's Least,preferred,Pulse Rifle,Arc,1,0,1,0,1,"Steady Hands, Under Pressure, Zen Moment","High-Impact Reserves, Turnabout, Vorpal Weapon",9,,,High-Impact Reserves+Steady Hands | High-Impact Reserves+Under Pressure | High-Impact Reserves+Zen Moment | Steady Hands+Turnabout | Steady Hands+Vorpal Weapon | Turnabout+Under Pressure | Turnabout+Zen Moment | Under Pressure+Vorpal Weapon | Vorpal Weapon+Zen Moment,216983039
174,The Hero's Burden,preferred,Submachine Gun,Void,1,0,0,0,1,"Air Assault, Tunnel Vision, Well-Rounded","Eye of the Storm, Iron Grip, Repulsor Brace",9,,,Air Assault+Eye of the Storm | Air Assault+Iron Grip | Air Assault+Repulsor Brace | Eye of the Storm+Tunnel Vision | Eye of the Storm+Well-Rounded | Iron Grip+Tunnel Vision | Iron Grip+Well-Rounded | Repulsor Brace+Tunnel Vision | Repulsor Brace+Well-Rounded,2488587246
175,Veles-X,preferred,Pulse Rifle,Void,1,0,1,0,1,"Rapid Hit, To the Pain, Wellspring","Desperado, Firefly, Withering Gaze",9,,,Desperado+Rapid Hit | Desperado+To the Pain | Desperado+Wellspring | Firefly+Rapid Hit | Firefly+To the Pain | Firefly+Wellspring | Rapid Hit+Withering Gaze | To the Pain+Withering Gaze | Wellspring+Withering Gaze,438540299
176,Gnawing Hunger,preferred,Auto Rifle,Void,1,0,1,0,1,"Demolitionist, Enlightened Action, Withering Gaze","Dynamic Sway Reduction, Master of Arms, Multikill Clip",9,,,Demolitionist+Dynamic Sway Reduction | Demolitionist+Master of Arms | Demolitionist+Multikill Clip | Dynamic Sway Reduction+Enlightened Action | Dynamic Sway Reduction+Withering Gaze | Enlightened Action+Master of Arms | Enlightened Action+Multikill Clip | Master of Arms+Withering Gaze | Multikill Clip+Withering Gaze,214545213
177,Eleatic Principle,preferred,Machine Gun,Arc,1,0,0,1,1,"Eddy Current, Well-Rounded, Zen Moment","Adaptive Munitions, Golden Tricorn Enhanced, Rangefinder",9,,,Adaptive Munitions+Eddy Current | Adaptive Munitions+Well-Rounded | Adaptive Munitions+Zen Moment | Eddy Current+Golden Tricorn Enhanced | Eddy Current+Rangefinder | Golden Tricorn Enhanced+Well-Rounded | Golden Tricorn Enhanced+Zen Moment | Rangefinder+Well-Rounded | Rangefinder+Zen Moment,105306149
178,Ammit AR2,preferred,Auto Rifle,Solar,1,0,0,1,1,"Stats for All, Triple Tap, Turnabout","Adrenaline Junkie, Gutshot Straight, Pugilist",9,,,Adrenaline Junkie+Stats for All | Adrenaline Junkie+Triple Tap | Adrenaline Junkie+Turnabout | Gutshot Straight+Stats for All | Gutshot Straight+Triple Tap | Gutshot Straight+Turnabout | Pugilist+Stats for All | Pugilist+Triple Tap | Pugilist+Turnabout,2119346509
179,The Summoner,preferred,Auto Rifle,Solar,1,0,0,0,1,"Elemental Capacitor, Heal Clip, Overflow","Golden Tricorn Enhanced, Onslaught, Rampage",9,,,Elemental Capacitor+Golden Tricorn Enhanced | Elemental Capacitor+Onslaught | Elemental Capacitor+Rampage | Golden Tricorn Enhanced+Heal Clip | Golden Tricorn Enhanced+Overflow | Heal Clip+Onslaught | Heal Clip+Rampage | Onslaught+Overflow | Overflow+Rampage,1820994983
180,Death Adder,preferred,Submachine Gun,Solar,1,0,0,0,1,"Auto-Loading Holster, Dynamic Sway Reduction, Mulligan","Eye of the Storm, Moving Target, Quickdraw",9,,,Auto-Loading Holster+Eye of the Storm | Auto-Loading Holster+Moving Target | Auto-Loading Holster+Quickdraw | Dynamic Sway Reduction+Eye of the Storm | Dynamic Sway Reduction+Moving Target | Dynamic Sway Reduction+Quickdraw | Eye of the Storm+Mulligan | Moving Target+Mulligan | Mulligan+Quickdraw,2742490609
181,D.F.A.,preferred,Hand Cannon,Kinetic,1,0,1,0,1,"Fragile Focus, Perpetual Motion, Tunnel Vision","Focused Fury, Timed Payload, Wellspring",9,,,Focused Fury+Fragile Focus | Focused Fury+Perpetual Motion | Focused Fury+Tunnel Vision | Fragile Focus+Timed Payload | Fragile Focus+Wellspring | Perpetual Motion+Timed Payload | Perpetual Motion+Wellspring | Timed Payload+Tunnel Vision | Tunnel Vision+Wellspring,575830664
182,Cataphract GL3,preferred,Grenade Launcher,Strand,1,0,0,0,1,"Envious Arsenal, Envious Assassin, Impulse Amplifier","Bait and Switch, Demolitionist, Impromptu Ammunition",9,,,Bait and Switch+Envious Arsenal | Bait and Switch+Envious Assassin | Bait and Switch+Impulse Amplifier | Demolitionist+Envious Arsenal | Demolitionist+Envious Assassin | Demolitionist+Impulse Amplifier | Envious Arsenal+Impromptu Ammunition | Envious Assassin+Impromptu Ammunition | Impromptu Ammunition+Impulse Amplifier,3805679279
183,Unwavering Duty,preferred,Machine Gun,Solar,1,0,0,0,1,"Auto-Loading Holster, Incandescent, Rampage","Burning Ambition, Cascade Point, Onslaught",9,,,Auto-Loading Holster+Burning Ambition | Auto-Loading Holster+Cascade Point | Auto-Loading Holster+Onslaught | Burning Ambition+Incandescent | Burning Ambition+Rampage | Cascade Point+Incandescent | Cascade Point+Rampage | Incandescent+Onslaught | Onslaught+Rampage,3489054606
184,Dawn Far Off,preferred,Machine Gun,Solar,1,0,0,0,1,"Attrition Orbs, Burning Ambition, Triple Tap","Aggregate Charge, Killing Tally, Redirection",9,,,Aggregate Charge+Attrition Orbs | Aggregate Charge+Burning Ambition | Aggregate Charge+Triple Tap | Attrition Orbs+Killing Tally | Attrition Orbs+Redirection | Burning Ambition+Killing Tally | Burning Ambition+Redirection | Killing Tally+Triple Tap | Redirection+Triple Tap,2770617440
185,Boomslang-4fr,preferred,Linear Fusion Rifle,Arc,1,0,1,0,1,"Heating Up, Rolling Storm, Transcendent Moment","Precision Instrument, Reservoir Burst, Vorpal Weapon",9,,,Heating Up+Precision Instrument | Heating Up+Reservoir Burst | Heating Up+Vorpal Weapon | Precision Instrument+Rolling Storm | Precision Instrument+Transcendent Moment | Reservoir Burst+Rolling Storm | Reservoir Burst+Transcendent Moment | Rolling Storm+Vorpal Weapon | Transcendent Moment+Vorpal Weapon,3926153598
186,Aurora Dawn,preferred,Sword,Stasis,1,0,1,0,1,"Flash Counter, Proximity Power, Rimestealer","Binary Orbit, Cold Steel, Elemental Honing",9,,,Binary Orbit+Flash Counter | Binary Orbit+Proximity Power | Binary Orbit+Rimestealer | Cold Steel+Flash Counter | Cold Steel+Proximity Power | Cold Steel+Rimestealer | Elemental Honing+Flash Counter | Elemental Honing+Proximity Power | Elemental Honing+Rimestealer,2111625436
187,Archon's Thunder,preferred,Machine Gun,Stasis,1,0,0,0,1,"Air Trigger, Envious Assassin, High-Impact Reserves","Desperate Measures, Killing Tally, Rewind Rounds",9,,,Air Trigger+Desperate Measures | Air Trigger+Killing Tally | Air Trigger+Rewind Rounds | Desperate Measures+Envious Assassin | Desperate Measures+High-Impact Reserves | Envious Assassin+Killing Tally | Envious Assassin+Rewind Rounds | High-Impact Reserves+Killing Tally | High-Impact Reserves+Rewind Rounds,2896109856
188,Briar's Contempt (Adept),preferred,Linear Fusion Rifle,Solar,0,1,0,1,0,"Burning Ambition, Incandescent, Slideshot","Adagio, Paracausal Affinity, Surrounded",9,,,Adagio+Burning Ambition | Adagio+Incandescent | Adagio+Slideshot | Burning Ambition+Paracausal Affinity | Burning Ambition+Surrounded | Incandescent+Paracausal Affinity | Incandescent+Surrounded | Paracausal Affinity+Slideshot | Slideshot+Surrounded,2890082420
189,Adored,preferred,Sniper Rifle,Arc,1,0,1,0,1,"Elemental Capacitor, Jolting Feedback, Supercharged Magazine","Elemental Honing, Moving Target, No Distractions",9,,,Elemental Capacitor+Elemental Honing | Elemental Capacitor+Moving Target | Elemental Capacitor+No Distractions | Elemental Honing+Jolting Feedback | Elemental Honing+Supercharged Magazine | Jolting Feedback+Moving Target | Jolting Feedback+No Distractions | Moving Target+Supercharged Magazine | No Distractions+Supercharged Magazine,1405095983
190,Acosmic,preferred,Grenade Launcher,Void,1,0,0,0,1,"Clown Cartridge, Reverberation, Withering Gaze","Cascade Point, Deconstruct, Destabilizing Rounds",9,,,Cascade Point+Clown Cartridge | Cascade Point+Reverberation | Cascade Point+Withering Gaze | Clown Cartridge+Deconstruct | Clown Cartridge+Destabilizing Rounds | Deconstruct+Reverberation | Deconstruct+Withering Gaze | Destabilizing Rounds+Reverberation | Destabilizing Rounds+Withering Gaze,1106017703
191,Acasia's Dejection (Adept),preferred,Trace Rifle,Solar,0,1,0,1,0,"Field Prep, Hip-Fire Grip, Reconstruction","Detonator Beam, Target Lock, Vorpal Weapon",9,,,Detonator Beam+Field Prep | Detonator Beam+Hip-Fire Grip | Detonator Beam+Reconstruction | Field Prep+Target Lock | Field Prep+Vorpal Weapon | Hip-Fire Grip+Target Lock | Hip-Fire Grip+Vorpal Weapon | Reconstruction+Target Lock | Reconstruction+Vorpal Weapon,3493494807
192,21% Delirium,preferred,Machine Gun,Arc,1,0,1,0,1,"Feeding Frenzy, Overflow, Reconstruction","Frenzy, Jolting Feedback, Killing Tally",9,,,Feeding Frenzy+Frenzy | Feeding Frenzy+Jolting Feedback | Feeding Frenzy+Killing Tally | Frenzy+Overflow | Frenzy+Reconstruction | Jolting Feedback+Overflow | Jolting Feedback+Reconstruction | Killing Tally+Overflow | Killing Tally+Reconstruction,3001598094
193,Unending Tempest,preferred,Submachine Gun,Stasis,1,0,1,0,1,"Discord, Shot Swap, Under-Over","Collective Action, Headstone, Surrounded",9,,,Collective Action+Discord | Collective Action+Shot Swap | Collective Action+Under-Over | Discord+Headstone | Discord+Surrounded | Headstone+Shot Swap | Headstone+Under-Over | Shot Swap+Surrounded | Surrounded+Under-Over,2510526114
194,Monody-44,preferred,Fusion Rifle,Void,1,0,0,0,1,"Discord, Enlightened Action, Lone Wolf","Controlled Burst, Successful Warm-Up, Withering Gaze",9,,,Controlled Burst+Discord | Controlled Burst+Enlightened Action | Controlled Burst+Lone Wolf | Discord+Successful Warm-Up | Discord+Withering Gaze | Enlightened Action+Successful Warm-Up | Enlightened Action+Withering Gaze | Lone Wolf+Successful Warm-Up | Lone Wolf+Withering Gaze,3201200906
195,Parabellum,preferred,Submachine Gun,Solar,1,0,0,0,1,"Collective Demolition, Killing Wind, Rewind Rounds","Attrition Orbs, One for All, Perfect Float",9,,,Attrition Orbs+Collective Demolition | Attrition Orbs+Killing Wind | Attrition Orbs+Rewind Rounds | Collective Demolition+One for All | Collective Demolition+Perfect Float | Killing Wind+One for All | Killing Wind+Perfect Float | One for All+Rewind Rounds | Perfect Float+Rewind Rounds,3769072067
196,Joxer's Longsword,preferred,Pulse Rifle,Void,1,0,1,0,1,"Closing Time, Gutshot Straight, Strategist","Desperado, Swashbuckler, Zen Moment",9,,,Closing Time+Desperado | Closing Time+Swashbuckler | Closing Time+Zen Moment | Desperado+Gutshot Straight | Desperado+Strategist | Gutshot Straight+Swashbuckler | Gutshot Straight+Zen Moment | Strategist+Swashbuckler | Strategist+Zen Moment,157601190
197,Tomorrow's Answer,preferred,Rocket Launcher,Void,1,0,0,0,1,"Envious Assassin, Tracking Module, Withering Gaze","Cluster Bomb, Explosive Light, Vorpal Weapon",9,,,Cluster Bomb+Envious Assassin | Cluster Bomb+Tracking Module | Cluster Bomb+Withering Gaze | Envious Assassin+Explosive Light | Envious Assassin+Vorpal Weapon | Explosive Light+Tracking Module | Explosive Light+Withering Gaze | Tracking Module+Vorpal Weapon | Vorpal Weapon+Withering Gaze,3009199534
198,Thin Precipice,preferred,Sword,Strand,1,0,0,1,1,"Flash Counter, Steady Hands, Unrelenting","Adrenaline Junkie, Collective Action, Golden Tricorn",9,,,Adrenaline Junkie+Flash Counter | Adrenaline Junkie+Steady Hands | Adrenaline Junkie+Unrelenting | Collective Action+Flash Counter | Collective Action+Steady Hands | Collective Action+Unrelenting | Flash Counter+Golden Tricorn | Golden Tricorn+Steady Hands | Golden Tricorn+Unrelenting,4066778670
199,The Riposte,preferred,Auto Rifle,Void,1,0,1,0,1,"Dimensional Shift, Rewind Rounds, Zen Moment","Desperate Measures, Kill Clip, Target Lock",9,,,Desperate Measures+Dimensional Shift | Desperate Measures+Rewind Rounds | Desperate Measures+Zen Moment | Dimensional Shift+Kill Clip | Dimensional Shift+Target Lock | Kill Clip+Rewind Rounds | Kill Clip+Zen Moment | Rewind Rounds+Target Lock | Target Lock+Zen Moment,866434750
200,Forgiveness,preferred,Sidearm,Arc,1,0,0,0,1,"Offhand Strike, Tap the Trigger, Voltshot","Headseeker, Precision Instrument, Surrounded",9,,,Headseeker+Offhand Strike | Headseeker+Tap the Trigger | Headseeker+Voltshot | Offhand Strike+Precision Instrument | Offhand Strike+Surrounded | Precision Instrument+Tap the Trigger | Precision Instrument+Voltshot | Surrounded+Tap the Trigger | Surrounded+Voltshot,1552443158
201,Abyss Defiant (Adept),preferred,Auto Rifle,Solar,0,1,0,1,0,"Burning Ambition, Outlaw, Pugilist","Collective Action, Collective Pugilism, Swashbuckler",9,,,Burning Ambition+Collective Action | Burning Ambition+Collective Pugilism | Burning Ambition+Swashbuckler | Collective Action+Outlaw | Collective Action+Pugilist | Collective Pugilism+Outlaw | Collective Pugilism+Pugilist | Outlaw+Swashbuckler | Pugilist+Swashbuckler,3782662983
202,The Slammer,preferred,Sword,Stasis,1,0,1,0,1,"Attrition Orbs, Chain Reaction, Eager Edge","Bait and Switch, Demolitionist, Permeability",9,,,Attrition Orbs+Bait and Switch | Attrition Orbs+Demolitionist | Attrition Orbs+Permeability | Bait and Switch+Chain Reaction | Bait and Switch+Eager Edge | Chain Reaction+Demolitionist | Chain Reaction+Permeability | Demolitionist+Eager Edge | Eager Edge+Permeability,2889501828
203,Mirror Imago (Adept),preferred,Submachine Gun,Strand,0,1,0,0,1,"Grave Robber, Recycled Energy, To the Pain","Hatchling, Offhand Strike, Permeability",9,,,Grave Robber+Hatchling | Grave Robber+Offhand Strike | Grave Robber+Permeability | Hatchling+Recycled Energy | Hatchling+To the Pain | Offhand Strike+Recycled Energy | Offhand Strike+To the Pain | Permeability+Recycled Energy | Permeability+To the Pain,4116546788
204,The Ringing Nail,preferred,Auto Rifle,Solar,1,0,1,0,1,"Keep Away, Rewind Rounds, Zen Moment","Disruption Break, Rampage, Sword Logic",9,,,Disruption Break+Keep Away | Disruption Break+Rewind Rounds | Disruption Break+Zen Moment | Keep Away+Rampage | Keep Away+Sword Logic | Rampage+Rewind Rounds | Rampage+Zen Moment | Rewind Rounds+Sword Logic | Sword Logic+Zen Moment,4206550094
205,The Immortal,preferred,Submachine Gun,Strand,1,0,0,0,1,"Keep Away, Slice, Threat Detector","Master of Arms, Target Lock, Transcendent Moment",9,,,Keep Away+Master of Arms | Keep Away+Target Lock | Keep Away+Transcendent Moment | Master of Arms+Slice | Master of Arms+Threat Detector | Slice+Target Lock | Slice+Transcendent Moment | Target Lock+Threat Detector | Threat Detector+Transcendent Moment,2872063099
206,The Hothead,preferred,Rocket Launcher,Arc,1,0,1,0,1,"Envious Arsenal, Reconstruction, Tracking Module","Aggregate Charge, Bipod, Clown Cartridge",9,,,Aggregate Charge+Envious Arsenal | Aggregate Charge+Reconstruction | Aggregate Charge+Tracking Module | Bipod+Envious Arsenal | Bipod+Reconstruction | Bipod+Tracking Module | Clown Cartridge+Envious Arsenal | Clown Cartridge+Reconstruction | Clown Cartridge+Tracking Module,3960301269
207,Tatara Gaze,preferred,Sniper Rifle,Arc,1,0,1,0,1,"Discord, Impromptu Ammunition, Overflow","Box Breathing, Mega Kill Clip, Redirection",9,,,Box Breathing+Discord | Box Breathing+Impromptu Ammunition | Box Breathing+Overflow | Discord+Mega Kill Clip | Discord+Redirection | Impromptu Ammunition+Mega Kill Clip | Impromptu Ammunition+Redirection | Mega Kill Clip+Overflow | Overflow+Redirection,3595694326
208,Something Something,preferred,Sniper Rifle,Kinetic,1,0,1,0,1,"No Distractions, Snapshot Sights, Stopping Power","Adhesive Ordnance, Elemental Honing, Kinetic Tremors",9,,,Adhesive Ordnance+No Distractions | Adhesive Ordnance+Snapshot Sights | Adhesive Ordnance+Stopping Power | Elemental Honing+No Distractions | Elemental Honing+Snapshot Sights | Elemental Honing+Stopping Power | Kinetic Tremors+No Distractions | Kinetic Tremors+Snapshot Sights | Kinetic Tremors+Stopping Power,3421075982
209,Sole Survivor,preferred,Sniper Rifle,Arc,1,0,1,0,1,"Eddy Current, Outlaw, Snapshot Sights","Eye of the Storm, Firing Line, Voltshot",9,,,Eddy Current+Eye of the Storm | Eddy Current+Firing Line | Eddy Current+Voltshot | Eye of the Storm+Outlaw | Eye of the Storm+Snapshot Sights | Firing Line+Outlaw | Firing Line+Snapshot Sights | Outlaw+Voltshot | Snapshot Sights+Voltshot,1150492185
210,The Palindrome,preferred,Hand Cannon,Arc,1,0,1,0,1,"Light Touch, Lone Wolf, Supercharged Magazine","Magnificent Howl, Rolling Storm, Snapshot Sights",9,,,Light Touch+Magnificent Howl | Light Touch+Rolling Storm | Light Touch+Snapshot Sights | Lone Wolf+Magnificent Howl | Lone Wolf+Rolling Storm | Lone Wolf+Snapshot Sights | Magnificent Howl+Supercharged Magazine | Rolling Storm+Supercharged Magazine | Snapshot Sights+Supercharged Magazine,3303271523
211,Kindled Orchid,preferred,Hand Cannon,Void,1,0,1,0,1,"Kill Clip, Rangefinder, Shoot to Loot","Demoralize, Explosive Payload, Magnificent Howl",9,,,Demoralize+Kill Clip | Demoralize+Rangefinder | Demoralize+Shoot to Loot | Explosive Payload+Kill Clip | Explosive Payload+Rangefinder | Explosive Payload+Shoot to Loot | Kill Clip+Magnificent Howl | Magnificent Howl+Rangefinder | Magnificent Howl+Shoot to Loot,3961462214
